OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-006-1,Davis Mill pond-17-1,Lake,,02040206,,,,,39.4267326,-75.3627260,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-006-2,Davis Mill pond-17-2,Lake,,02040206,,,,,39.4242605,-75.3649810,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-006-3,Davis Mill pond-17-3,Lake,,02040206,,,,,39.4243000,-75.3613720,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-007-1,Silver Lake-1,Lake,,02040202,,,,,39.8064756,-74.9805510,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,007,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-008-1,Pickerel Lake-1,Lake,,02040301,,,,,40.0200617,-74.3964450,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-008-2,Pickerel Lake-2,Lake,,02040301,,,,,40.0207266,-74.3970870,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-009-1,Deer Park Pond-1,Lake,,02040105,,,,,40.9038432,-74.7964970,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,041,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-009-2,Deer Park Pond-2,Lake,,02040105,,,,,40.9062004,-74.7947760,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,041,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-010-1,Fairview Lake-01-1,Lake,,02040105,,,,,41.0730113,-74.9168750,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-010-2,Fairview Lake-01-2,Lake,,02040105,,,,,41.0765311,-74.9135140,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-010-3,Fairview Lake-01-3,Lake,,02040105,,,,,41.0789347,-74.9097330,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-013-1,Lake Ashroe-01-1,Lake,,02040104,,,,,41.1806910,-74.8160640,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-013-2,Lake Ashroe-01-2,Lake,,02040104,,,,,41.1854175,-74.8114780,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-014-1,Burnt Mill Pond-17-1,Lake,,02040206,,,,,39.5325699,-75.0425170,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-015-1,Vincentown Millpond-1,Lake,,02040202,,,,,39.9315223,-74.7496520,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-015-2,Vincentown Millpond-2,Lake,,02040202,,,,,39.9340470,-74.7514120,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-017-1,Bass Lake-01-1,Lake,,02040105,,,,,41.0271333,-74.9525800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,041,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-017-2,Bass Lake-01-2,Lake,,02040105,,,,,41.0247369,-74.9524180,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,041,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-019-1,Lake Ioscoe-03-1,Lake,,02030103,,,,,41.0258801,-74.3215400,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-019-2,Lake Ioscoe-03-2,Lake,,02030103,,,,,41.0292652,-74.3216750,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-019-3,Lake Ioscoe-03-3,Lake,,02030103,,,,,41.0326573,-74.3213440,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-019-H,Lake Ioscoe-03-HOTSPOT,Lake,,02030103,,,,,41.0348021,-74.3213350,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-020-1,Long Lake-1,Lake,,02040202,,,,,39.9534062,-74.5415390,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-020-2,Long Lake-2,Lake,,02040202,,,,,39.9539588,-74.5443790,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-020-3,Long Lake-3,Lake,,02040202,,,,,39.9525640,-74.5463320,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-021-1,Lake Stockholm-03-1,Lake,,02030103,,,,,41.0670597,-74.5307730,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-021-2,Lake Stockholm-03-2,Lake,,02030103,,,,,41.0695772,-74.5291320,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-022-1,Highland Lake 1-02-1,Lake,,02020007,,,,,41.1769103,-74.4753640,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-023-1,Pleasant Valley Lake-02-1,Lake,,02020007,,,,,41.1791558,-74.5540230,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-023-2,Pleasant Valley Lake-02-2,Lake,,02020007,,,,,41.1813420,-74.5508330,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-023-3,Pleasant Valley Lake-02-3,Lake,,02020007,,,,,41.1826731,-74.5469570,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-024-1,Peddie Lake-10-1,Lake,,02030105,,,,,40.2674313,-74.5211010,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,021,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-024-2,Peddie Lake-10-2,Lake,,02030105,,,,,40.2645599,-74.5197740,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,021,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-025-1,Cedarville Block Sand and Gravel Company Pond-1,Lake,,02040206,,,,,39.3452978,-75.2326200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-025-2,Cedarville Block Sand and Gravel Company Pond-2,Lake,,02040206,,,,,39.3456665,-75.2310990,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-027-1,Moss Mill Lake-14-1,Lake,,02040301,,,,,39.5018423,-74.5106430,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,001,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-027-2,Moss Mill Lake-14-2,Lake,,02040301,,,,,39.5018706,-74.5123360,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,001,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-031-1,Indian Lake-06-1,Lake,,02030103,,,,,40.8893781,-74.4862240,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-031-2,Indian Lake-06-2,Lake,,02030103,,,,,40.8866799,-74.4912150,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-031-3,Indian Lake-06-3,Lake,,02030103,,,,,40.8850537,-74.4932830,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-032-1,Menantico Sand Ponds-1,Lake,,02040206,,,,,39.3742122,-74.9971410,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-032-2,Menantico Sand Ponds-2,Lake,,02040206,,,,,39.3691492,-74.9952130,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-033-1,Brainard Lake-10-1,Lake,,02030105,,,,,40.3104540,-74.5091270,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,023,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-033-2,Brainard Lake-10-2,Lake,,02030105,,,,,40.3104073,-74.5133430,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,023,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-034-1,Lake Manetta-1,Lake,,02040301,,,,,40.0849368,-74.2196600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-034-2,Lake Manetta-2,Lake,,02040301,,,,,40.0849311,-74.2165180,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-036-1,Wapalanne  Lake-01-1,Lake,,02040104,,,,,41.2258809,-74.7509790,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-036-2,Wapalanne  Lake-01-2,Lake,,02040104,,,,,41.2274012,-74.7498540,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-036-3,Wapalanne  Lake-01-3,Lake,,02040104,,,,,41.2286086,-74.7504600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-037-1,Butler Pond-1,Lake,,02030103,,,,,40.7616441,-74.3258310,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,013,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-040-1,Sunset Lake-08-1,Lake,,02030105,,,,,40.6410005,-74.6271900,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,035,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-040-2,Sunset Lake-08-2,Lake,,02030105,,,,,40.6398903,-74.6256680,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,035,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-041-1,Openaka Lake - 1,Lake,,02030103,,,,,40.8560603,-74.5278518,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-042-1,Keswick Lake - 1,Lake,,02040301,,,,,39.9484112,-74.3397524,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-044-1,Rahway Riv Park Lake - 1,Lake,,02030104,,,,,40.6193134,-74.2836774,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,039,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-044-2,Rahway Riv Park Lake - 2,Lake,,02030104,,,,,40.6190980,-74.2866311,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,039,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-045-1,Crystal Spring Lake - 1,Lake,,02040302,,,,,39.7089483,-75.0046055,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,015,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-046-1,Dennisville Lake - 1,Lake,,02040206,,,,,39.1955233,-74.8253848,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,009,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-046-2,Dennisville Lake - 2,Lake,,02040206,,,,,39.1989690,-74.8244728,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,009,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-047-1,Cooper River Lake - 1,Lake,,02040202,,,,,39.9235685,-75.0541276,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,007,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-047-2,Cooper River Lake - 2,Lake,,02040202,,,,,39.9256893,-75.0660420,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,007,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-047-3,Cooper River Lake - 3,Lake,,02040202,,,,,39.9258230,-75.0817845,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,007,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-048-1,A.Clemente Inc. Pond - 1,Lake,,02040206,,,,,39.6992196,-75.4544550,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,033,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-048-2,A.Clemente Inc. Pond - 2,Lake,,02040206,,,,,39.6971585,-75.4522864,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,033,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-049-1,Greenwood Lake - 1,Lake,,02030103,,,,,41.1786338,-74.3290547,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-049-2,Greenwood Lake - 2,Lake,,02030103,,,,,41.1657551,-74.3377055,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-049-3,Greenwood Lake - 3,Lake,,02030103,,,,,41.1531199,-74.3434639,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-050-1,Taunton Lake - 1,Lake,,02040202,,,,,39.8447345,-74.8496680,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-050-2,Taunton Lake - 2,Lake,,02040202,,,,,39.8482109,-74.8519538,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-050-3,Taunton Lake - 3,Lake,,02040202,,,,,39.8513312,-74.8535646,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-050-H,Taunton Lake - HOT SPOT,Lake,,02040202,,,,,39.8509520,-74.8511444,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-051-1,Chesler Lake - 1,Lake,,02030105,,,,,40.8702823,-74.6281098,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-052-1,Campbells Pond - 1,Lake,,02030104,,,,,40.7375268,-74.3044883,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,013,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-053-1,Cumberland Pond - 1,Lake,,02040206,,,,,39.3741676,-74.9449244,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-054-1,Kittatiny Camp Lake - 1,Lake,,02040104,,,,,41.2413129,-74.8331749,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-055-1,Cedar Lake - 1,Lake,,02030103,,,,,40.9129092,-74.4718754,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-055-2,Cedar Lake - 2,Lake,,02030103,,,,,40.9089151,-74.4746403,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-057-1,Harrisville Lake - 1,Lake,,02040301,,,,,39.6706831,-74.5212797,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-057-2,Harrisville Lake - 2,Lake,,02040301,,,,,39.6650060,-74.5237125,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-058-1,Mount Misery Lake - 1,Lake,,02040202,,,,,39.9257827,-74.5260949,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-058-2,Mount Misery Lake - 2,Lake,,02040202,,,,,39.9242456,-74.5236818,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-059-1,Mecca Lake - 1,Lake,,02040105,,,,,41.1440035,-74.8410485,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-060-1,Farrington Lake - 1,Lake,,02030105,,,,,40.4217696,-74.4843423,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,023,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-060-2,Farrington Lake - 2,Lake,,02030105,,,,,40.4322441,-74.4730025,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,023,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-060-3,Farrington Lake - 3,Lake,,02030105,,,,,40.4426992,-74.4574012,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,023,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-061-1,Jeddys Pond - 1,Lake,,02040206,,,,,39.4332152,-75.2395308,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-062-1,Bowlby Pond - 1,Lake,,02030103,,,,,40.8959593,-74.5592774,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-063-1,Stony Lake - 1,Lake,,02040104,,,,,41.1996115,-74.7744325,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-064-1,Saginaw Lake - 1,Lake,,02020007,,,,,41.0225231,-74.6241619,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-065-1,Shadow Lake - 1,Lake,,02040301,,,,,39.8071835,-74.7713495,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-068-1,Lower Lake - 1,Lake,,02040301,,,,,39.8388653,-74.1983739,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-068-2,Lower Lake - 2,Lake,,02040301,,,,,39.8368958,-74.1968144,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-070-1,Upper Mt. Hope Lake - 1,Lake,,02030103,,,,,40.9341438,-74.5289830,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-071-1,Flamingo Lake - 1,Lake,,02040202,,,,,39.8038377,-74.8997895,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-072-1,Echo Lake - 1,Lake,,02030103,,,,,41.0621462,-74.4099618,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-072-2,Echo Lake - 2,Lake,,02030103,,,,,41.0532962,-74.4102112,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-073-1,Clint Millpond - 1,Lake,,02040206,,,,,39.1551431,-74.8161861,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,009,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-074-1,Millhurst Pond - 1,Lake,,02030105,,,,,40.2451030,-74.3412247,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
